## 1
## 현대건설은 예선A조 첫 경기서 GS칼텍스를 3-2(25-23 24-26 22-25 25-20 15-13)로 제압했다 ．
## <현대건설:ORG>은 예선<A조:ORG> 첫 경기서 <GS칼텍스:ORG>를 <3-2:NOH>(<25-23:NOH> <24-26:NOH> <22-25:NOH> <25-20:NOH> <15-13:NOH>)로 제압했다 ．
현대건설	현대건설	NNP	B-ORG
프로	프로	NNG	O
배구	배구	NNG	O
_	_	_	O
현대캐피탈	현대캐피탈	NNP	B-ORG
의	의	JKG	O
_	_	_	O
김호철	김호철	NNP	B-PER
_	_	_	O
감독	감독	NNG	O
은	은	JX	O
_	_	_	O
2008	2008	SN	B-DUR
-	-	SO	I-DUR
09	09	SN	I-DUR
_	_	_	O
V	V	SL	B-POH
리그	리그	NNG	I-POH
_	_	_	O
개막	개막	NNG	O
을	을	JKO	O
_	_	_	O
사흘	사흘	NNG	O
_	_	_	O
앞둔	앞두+ㄴ	VV+ETM	O
_	_	_	O
19	19	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
중	중	NNG	B-LOC
구	구	NNG	I-LOC
_	_	_	O
소공동	소공동	NNP	B-LOC
_	_	_	I-LOC
롯데호텔	롯데호텔	NNP	I-LOC
에서	에서	JKB	O
_	_	_	O
열린	열리+ㄴ	VV+ETM	O
_	_	_	O
미디어	미디어	NNG	O
데이	데이	NNG	O
_	_	_	O
행사	행사	NNG	O
에서	에서	JKB	O
_	_	_	O
지난	지나+ㄴ	VV+ETM	O
_	_	_	O
시즌	시즌	NNG	O
_	_	_	O
우승	우승	NNG	O
,	,	SP	O
_	_	_	O
준우승	준우승	NNG	O
팀	팀	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
삼성화재	삼성화재	NNP	B-ORG
와	와	JC	O
_	_	_	O
현대캐피탈	현대캐피탈	NNP	B-ORG
의	의	JKG	O
_	_	_	O
양강	양강	NNG	O
_	_	_	O
체제	체제	NNG	O
가	가	JKS	O
_	_	_	O
지속되	지속되	VV	O
는	는	ETM	O
_	_	_	O
가운데	가운데	NNG	O
_	_	_	O
대한항공	대한항공	NNP	B-ORG
이	이	JKS	O
_	_	_	O
가장	가장	MAG	O
_	_	_	O
많	많	VA	O
은	은	ETM	O
_	_	_	O
이슈	이슈	NNG	O
를	를	JKO	O
_	_	_	O
만들	만들	VV	O
어	어	EC	O
낼	내+ㄹ	VX+ETM	O
_	_	_	O
것	것	NNB	O
이	이	VCP	O
라고	라고	EC	O
_	_	_	O
전망	전망하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 258
## 프로팀 중 가장 화력이 뛰어난 대한항공은 칼라까지 가세하며 올해 화끈한 공격 배구로 화제를 불러모을 것으로 기대되고 있다 .
## 프로팀 중 가장 화력이 뛰어난 <대한항공:ORG>은 <칼라:PER>까지 가세하며 올해 화끈한 공격 배구로 화제를 불러모을 것으로 기대되고 있다 .
프로	프로	NNG	O
팀	팀	NNG	O
_	_	_	O
중	중	NNB	O
_	_	_	O
가장	가장	MAG	O
_	_	_	O
화력	화력	NNG	O
이	이	JKS	O
_	_	_	O
뛰어난	뛰어나+ㄴ	VA+ETM	O
_	_	_	O
대한항공	대한항공	NNP	B-ORG
은	은	JX	O
_	_	_	O
칼라	칼라	NNG	B-PER
까지	까지	JX	O
_	_	_	O
가세하	가세하	VV	O
며	며	EC	O
_	_	_	O
올해	올해	NNG	O
_	_	_	O
화끈한	화끈하+ㄴ	VA+ETM	O
_	_	_	O
공격	공격	NNG	O
_	_	_	O
배구	배구	NNG	O
로	로	JKB	O
_	_	_	O
화제	화제	NNG	O
를	를	JKO	O
_	_	_	O
불	부르	VV	O
러	어	EC	O
모을	모으+ㄹ	VV+ETM	O
_	_	_	O
것	것	NNB	O
으로	으로	JKB	O
_	_	_	O
기대되	기대되	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 259
## 올 시즌 프로화를 선언한 KEPCO 45(한국전력)는 기존 팀을 상대로 최소 1승씩을 거두며 고추가루를 뿌리겠다고 다짐했다 .
## 올 시즌 프로화를 선언한 <KEPCO 45:ORG>(<한국전력:ORG>)는 기존 팀을 상대로 최소 <1승:NOH>씩을 거두며 고추가루를 뿌리겠다고 다짐했다 .
올	올	NNG	O
_	_	_	O
시즌	시즌	NNG	O
_	_	_	O
프로	프로	NNG	O
화	화	XSN	O
를	를	JKO	O
_	_	_	O
선언한	선언하+ㄴ	VV+ETM	O
_	_	_	O
KEPCO	KEPCO	SL	B-ORG
_	_	_	I-ORG
45	45	SN	I-ORG
(	(	SS	O
한국전력	한국전력	NNP	B-ORG
)	)	SS	O
는	는	JX	O
_	_	_	O
기존	기존	NNG	O
_	_	_	O
팀	팀	NNG	O
을	을	JKO	O
_	_	_	O
상대	상대	NNG	O
로	로	JKB	O
_	_	_	O
최소	최소	NNG	O
_	_	_	O
1	1	SN	B-NOH
승	승	NNB	I-NOH
씩	씩	XSN	O
을	을	JKO	O
_	_	_	O
거두	거두	VV	O
며	며	EC	O
_	_	_	O
고추	고추	NNG	O
가루	가루	NNG	O
를	를	JKO	O
_	_	_	O
뿌리	뿌리	VV	O
겠	겠	EP	O
다	다	EC	O
고	고	JKQ	O
_	_	_	O
다짐	다짐하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 260
## 한편 구단 측은 이 날 입장하는 선착순 1,000명에게 구단 티셔츠를 나눠주고 도미노 피자, 에버랜드 자유이용권, 외식상품권 등 푸짐한 경품도 마련하여 대전에서 처음 치르는 V리그 공식개막전의 기쁨을 팬들과 함께 할 계획이라고 밝혔다 .
## 한편 구단 측은 이 날 입장하는 선착순 <1,000명:NOH>에게 구단 티셔츠를 나눠주고 <도미노 피자:ORG>, <에버랜드:ORG> 자유이용권, 외식상품권 등 푸짐한 경품도 마련하여 대전에서 처음 치르는 <V리그:POH> 공식개막전의 기쁨을 팬들과 함께 할 계획이라고 밝혔다 .
한편	한편	MAG	O
_	_	_	O
구단	구단	NNG	O
_	_	_	O
측	측	NNB	O
은	은	JX	O
_	_	_	O
이	이	MM	O
_	_	_	O
날	날	NNG	O
_	_	_	O
입장하	입장하	VV	O
는	는	ETM	O
_	_	_	O
선착순	선착순	NNG	O
_	_	_	O
1,000	1,000	SN	B-NOH
명	명	NNB	I-NOH
에게	에게	JKB	O
_	_	_	O
구단	구단	NNG	O
_	_	_	O
티셔츠	티셔츠	NNG	O
를	를	JKO	O
_	_	_	O
나눠	나누+어	VV+EC	O
주	주	VV	O
고	고	EC	O
_	_	_	O
도미노	도미노	NNG	B-ORG
_	_	_	I-ORG
피자	피자	NNG	I-ORG
,	,	SP	O
_	_	_	O
에버랜드	에버랜드	NNP	B-ORG
_	_	_	O
자유	자유	NNG	O
이용	이용	NNG	O
권	권	XSN	O
,	,	SP	O
_	_	_	O
외식	외식	NNG	O
상품권	상품권	NNG	O
_	_	_	O
등	등	NNB	O
_	_	_	O
푸짐한	푸짐하+ㄴ	VA+ETM	O
_	_	_	O
경품	경품	NNG	O
도	도	JX	O
_	_	_	O
마련하	마련하	VV	O
여	여	EC	O
_	_	_	O
대전	대전	NNP	O
에서	에서	JKB	O
_	_	_	O
처음	처음	NNG	O
_	_	_	O
치르	치르	VV	O
는	는	ETM	O
_	_	_	O
V	V	SL	B-POH
리그	리그	NNG	I-POH
_	_	_	O
공식	공식	NNG	O
개막	개막	NNG	O
전	전	XSN	O
의	의	JKG	O
_	_	_	O
기쁨	기쁨	NNG	O
을	을	JKO	O
_	_	_	O
팬	팬	NNG	O
들	들	XSN	O
과	과	JKB	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
할	하+ㄹ	VV+ETM	O
_	_	_	O
계획	계획	NNG	O
이	이	VCP	O
라고	라고	EC	O
_	_	_	O
밝	밝히	VV	O
혔	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 261
## 이번 시즌 완전히 달라진 모습을 자랑하는 대한항공 .
## 이번 시즌 완전히 달라진 모습을 자랑하는 <대한항공:ORG> .
이번	이번	NNG	O
_	_	_	O
시즌	시즌	NNG	O
_	_	_	O
완전히	완전히	MAG	O
_	_	_	O
달라진	달라지+ㄴ	VV+ETM	O
_	_	_	O
모습	모습	NNG	O
을	을	JKO	O
_	_	_	O
자랑하	자랑하	VV	O
는	는	ETM	O
_	_	_	O
대한항공	대한항공	NNP	B-ORG
_	_	_	O
.	.	SF	O

## 262
## 이번 시즌 대한항공의 주공격수로 확실히 발돋움한 김학민이 이날 가장 빛났다 .
## 이번 시즌 <대한항공:ORG>의 주공격수로 확실히 발돋움한 <김학민:PER>이 이날 가장 빛났다 .
이번	이번	NNG	O
_	_	_	O
시즌	시즌	NNG	O
_	_	_	O
대한항공	대한항공	NNP	B-ORG
의	의	JKG	O
_	_	_	O
주	주	MM	O
공격수	공격수	NNG	O
로	로	JKB	O
_	_	_	O
확실히	확실히	MAG	O
_	_	_	O
발돋움한	발돋움하+ㄴ	VV+ETM	O
_	_	_	O
김학민	김학민	NNP	B-PER
이	이	JKS	O
_	_	_	O
이날	이날	NNG	O
_	_	_	O
가장	가장	MAG	O
_	_	_	O
빛났	빛나+았	VV+EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 263
## 지난 주말 요미우리 이승엽-임창용의 개막 3연전 맞대결 .
## 지난 주말 <요미우리:ORG> <이승엽:PER>-<임창용:PER>의 개막 <3연전:NOH> 맞대결 .
지난	지나+ㄴ	VV+ETM	O
_	_	_	O
주말	주말	NNG	O
_	_	_	O
요미우리	요미우리	NNP	B-ORG
_	_	_	O
이승엽	이승엽	NNP	B-PER
-	-	SO	O
임창용	임창용	NNP	B-PER
의	의	JKG	O
_	_	_	O
개막	개막	NNG	O
_	_	_	O
3	3	SN	B-NOH
연전	연전	NNG	I-NOH
_	_	_	O
맞대결	맞대결	NNG	O
_	_	_	O
.	.	SF	O

## 264
## 임창용은 일본프로야구 진출 첫 해부터 야쿠르트의 수호신으로 우뚝 섰다 .
## <임창용:PER>은 <일본:LOC>프로야구 진출 첫 해부터 <야쿠르트의:ORG> 수호신으로 우뚝 섰다 .
임창용	임창용	NNP	B-PER
은	은	JX	O
_	_	_	O
일본	일본	NNP	B-LOC
프로	프로	NNG	O
야구	야구	NNG	O
_	_	_	O
진출	진출	NNG	O
_	_	_	O
첫	첫	MM	O
_	_	_	O
해	해	NNB	O
부터	부터	JX	O
_	_	_	O
야쿠르트	야쿠르트	NNG	B-ORG
의	의	JKG	I-ORG
_	_	_	O
수호신	수호신	NNG	O
으로	으로	JKB	O
_	_	_	O
우뚝	우뚝	MAG	O
_	_	_	O
섰	서+었	VV+EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 265
## 임창용은 “(이)병규형이 많이 변했다 .
## <임창용:PER>은 “<(이)병규:PER>형이 많이 변했다 .
임창용	임창용	NNP	B-PER
은	은	JX	O
_	_	_	O
“	“	SS	O
(	(	SS	B-PER
이	이	MM	I-PER
)	)	SS	I-PER
병	병	NNG	I-PER
규	규	NNP	I-PER
형	형	XSN	O
이	이	JKS	O
_	_	_	O
많이	많이	MAG	O
_	_	_	O
변	변하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 266
## 일부에서는 벌써부터 ‘로이스터 매직’이라는 표현을 쓰고 있다 .
## 일부에서는 벌써부터 ‘<로이스터:PER> 매직’이라는 표현을 쓰고 있다 .
일부	일부	NNG	O
에서	에서	JKB	O
는	는	JX	O
_	_	_	O
벌써	벌써	MAG	O
부터	부터	JX	O
_	_	_	O
‘	‘	SS	O
로이스터	로이스터	NNP	B-PER
_	_	_	O
매직	매직	NNG	O
’	’	SS	O
이	이	VCP	O
라는	라는	ETM	O
_	_	_	O
표현	표현	NNG	O
을	을	JKO	O
_	_	_	O
쓰	쓰	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 267
## 그러나 실전에서 로이스터 감독은 다양한 작전으로 자율야구와의 조합을 시도했다 .
## 그러나 실전에서 <로이스터:PER> 감독은 다양한 작전으로 자율야구와의 조합을 시도했다 .
그러나	그러나	MAJ	O
_	_	_	O
실전	실전	NNG	O
에서	에서	JKB	O
_	_	_	O
로이스터	로이스터	NNP	B-PER
_	_	_	O
감독	감독	NNG	O
은	은	JX	O
_	_	_	O
다양한	다양하+ㄴ	VA+ETM	O
_	_	_	O
작전	작전	NNG	O
으로	으로	JKB	O
_	_	_	O
자율	자율	NNG	O
야구	야구	NNG	O
와	와	JKB	O
의	의	JKG	O
_	_	_	O
조합	조합	NNG	O
을	을	JKO	O
_	_	_	O
시도	시도하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 268
## 로이스터 감독이 지휘봉을 잡았던 2002년 밀워키는 1루수 리치 색슨 .
## <로이스터:PER> 감독이 지휘봉을 잡았던 <2002년:DAT> <밀워키:ORG>는 <1루수:NOH> <리치 색슨:PER> .
로이스터	로이스터	NNP	B-PER
_	_	_	O
감독	감독	NNG	O
이	이	JKS	O
_	_	_	O
지휘봉	지휘봉	NNG	O
을	을	JKO	O
_	_	_	O
잡	잡	VV	O
았	았	EP	O
던	던	ETM	O
_	_	_	O
2002	2002	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
밀워키	밀워키	NNP	B-ORG
는	는	JX	O
_	_	_	O
1	1	SN	B-NOH
루수	루수	NNG	I-NOH
_	_	_	O
리치	리치	NNP	B-PER
_	_	_	I-PER
색슨	색슨	NNP	I-PER
_	_	_	O
.	.	SF	O

## 269
## 경기 후에는 “내일은 그동안 나오지 못했던 최기문과 이원석을 볼 수 있을 것”이라고 예고하기도 했다 .
## 경기 후에는 “내일은 그동안 나오지 못했던 <최기문:PER>과 <이원석:PER>을 볼 수 있을 것”이라고 예고하기도 했다 .
경기	경기	NNG	O
_	_	_	O
후	후	NNG	O
에	에	JKB	O
는	는	JX	O
_	_	_	O
“	“	SS	O
내일	내일	NNG	O
은	은	JX	O
_	_	_	O
그동안	그동안	NNG	O
_	_	_	O
나오	나오	VV	O
지	지	EC	O
_	_	_	O
못	못하	VX	O
했	였	EP	O
던	던	ETM	O
_	_	_	O
최기문	최기문	NNP	B-PER
과	과	JC	O
_	_	_	O
이원석	이원석	NNP	B-PER
을	을	JKO	O
_	_	_	O
볼	보+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
을	을	ETM	O
_	_	_	O
것	것	NNB	O
”	”	SS	O
이라고	이라고	JKQ	O
_	_	_	O
예고하	예고하	VV	O
기	기	ETN	O
도	도	JX	O
_	_	_	O
했	+였	+EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 270
## 이대형은 공을 맞힌 뒤 윗 손(왼손)을 빨리 덮어 돌린다 .
## <이대형:PER>은 공을 맞힌 뒤 윗 손(왼손)을 빨리 덮어 돌린다 .
이대형	이대형	NNP	B-PER
은	은	JX	O
_	_	_	O
공	공	NNG	O
을	을	JKO	O
_	_	_	O
맞힌	맞히+ㄴ	VV+ETM	O
_	_	_	O
뒤	뒤	NNG	O
_	_	_	O
윗	위	NNG	O
_	_	_	O
손	손	NNG	O
(	(	SS	O
왼손	왼손	NNG	O
)	)	SS	O
을	을	JKO	O
_	_	_	O
빨리	빨리	MAG	O
_	_	_	O
덮	덮	VV	O
어	어	EC	O
_	_	_	O
돌린다	돌리+ㄴ다	VV+EC	O
_	_	_	O
.	.	SF	O

## 271
## 김 코치는 "직접 지시가 없었더라도 전체적인 팀 분위기에 따라 타자의 성향도 바뀔 수 있다 .
## <김:PER> 코치는 "직접 지시가 없었더라도 전체적인 팀 분위기에 따라 타자의 성향도 바뀔 수 있다 .
김	김	NNP	B-PER
_	_	_	O
코치	코치	NNG	O
는	는	JX	O
_	_	_	O
"	"	SS	O
직접	직접	MAG	O
_	_	_	O
지시	지시	NNG	O
가	가	JKS	O
_	_	_	O
없	없	VA	O
었	었	EP	O
더라도	더라도	EC	O
_	_	_	O
전체적	전체적	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
팀	팀	NNG	O
_	_	_	O
분위기	분위기	NNG	O
에	에	JKB	O
_	_	_	O
따	따르	VV	O
라	아	EC	O
_	_	_	O
타자	타자	NNG	O
의	의	JKG	O
_	_	_	O
성향	성향	NNG	O
도	도	JX	O
_	_	_	O
바뀔	바뀌+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 272
## 5연패라는 현실을 전원이 받아들이고 내일부터 분발해야 한다”고 밝혔다 .
## <5연패:NOH>라는 현실을 전원이 받아들이고 내일부터 분발해야 한다”고 밝혔다 .
5	5	SN	B-NOH
연패	연패+이	NNG+VCP	I-NOH
라는	라는	ETM	O
_	_	_	O
현실	현실	NNG	O
을	을	JKO	O
_	_	_	O
전원	전원	NNG	O
이	이	JKS	O
_	_	_	O
받아들이	받아들이	VV	O
고	고	EC	O
_	_	_	O
내일	내일	NNG	O
부터	부터	JX	O
_	_	_	O
분발해야	분발하+여야	VV+EC	O
_	_	_	O
한다	하+ㄴ다	VX+EF	O
”	”	SS	O
고	고	JKQ	O
_	_	_	O
밝	밝히	VV	O
혔	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 273
## 유럽축구연맹(UEFA) 챔피언스리그 8강 무대에서 맹위를 떨친 ‘파워엔진’ 박지성(27 · 맨체스터 유나이티드)에 대한 유럽 언론들의 칭찬이 식을 줄을 모르고 있다 .
## <유럽축구연맹:ORG>(<UEFA:ORG>) 챔피언스리그 <8강:NOH> 무대에서 맹위를 떨친 ‘파워엔진’ <박지성:PER>(<27:NOH> · <맨체스터 유나이티드:ORG>)에 대한 <유럽:LOC> 언론들의 칭찬이 식을 줄을 모르고 있다 .
유럽축구연맹	유럽축구연맹	NNP	B-ORG
(	(	SS	O
UEFA	UEFA	SL	B-ORG
)	)	SS	O
_	_	_	O
챔피언스	챔피언스	NNG	O
리그	리그	NNG	O
_	_	_	O
8	8	SN	B-NOH
강	강	NNG	I-NOH
_	_	_	O
무대	무대	NNG	O
에서	에서	JKB	O
_	_	_	O
맹위	맹위	NNG	O
를	를	JKO	O
_	_	_	O
떨친	떨치+ㄴ	VV+ETM	O
_	_	_	O
‘	‘	SS	O
파워	파워	NNG	O
엔진	엔진	NNG	O
’	’	SS	O
_	_	_	O
박지성	박지성	NNP	B-PER
(	(	SS	O
27	27	SN	B-NOH
_	_	_	O
·	·	SP	O
_	_	_	O
맨체스터	맨체스터	NNP	B-ORG
_	_	_	I-ORG
유나이티드	유나이티드	NNP	I-ORG
)	)	SS	O
에	에	JKB	O
_	_	_	O
대한	대하+ㄴ	VV+ETM	O
_	_	_	O
유럽	유럽	NNP	B-LOC
_	_	_	O
언론	언론	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
칭찬	칭찬	NNG	O
이	이	JKS	O
_	_	_	O
식	식	VV	O
을	을	ETM	O
_	_	_	O
줄	줄	NNB	O
을	을	JKO	O
_	_	_	O
모르	모르	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 274
## 영국 정론지 ‘가디언’ 역시 “경기의 승패가 체력에서 가려질 수 있다는 판단 하에 퍼거슨 감독은 노장 긱스가 아닌 뛰어난 체력의 소유자 박지성을 선택했다”라며 퍼거슨 감독이 박지성의 최대 장점인 화수분같은 체력의 효용성을 꿰뚫은 점을 높이 평가했다 .
## <영국:LOC> 정론지 ‘<가디언:POH>’ 역시 “경기의 승패가 체력에서 가려질 수 있다는 판단 하에 <퍼거슨:PER> 감독은 노장 <긱스:PER>가 아닌 뛰어난 체력의 소유자 <박지성:PER>을 선택했다”라며 <퍼거슨:PER> 감독이 <박지성:PER>의 최대 장점인 화수분같은 체력의 효용성을 꿰뚫은 점을 높이 평가했다 .
영국	영국	NNP	B-LOC
_	_	_	O
정론지	정론지	NNG	O
_	_	_	O
‘	‘	SS	O
가디언	가디언	NNP	B-POH
’	’	SS	O
_	_	_	O
역시	역시	MAG	O
_	_	_	O
“	“	SS	O
경기	경기	NNG	O
의	의	JKG	O
_	_	_	O
승패	승패	NNG	O
가	가	JKS	O
_	_	_	O
체력	체력	NNG	O
에서	에서	JKB	O
_	_	_	O
가려질	가려지+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
다는	다는	ETM	O
_	_	_	O
판단	판단	NNG	O
_	_	_	O
하	하	XSN	O
에	에	JKB	O
_	_	_	O
퍼거슨	퍼거슨	NNP	B-PER
_	_	_	O
감독	감독	NNG	O
은	은	JX	O
_	_	_	O
노장	노장	NNG	O
_	_	_	O
긱스	긱스	NNP	B-PER
가	가	JKC	O
_	_	_	O
아닌	아니+ㄴ	VCN+ETM	O
_	_	_	O
뛰어난	뛰어나+ㄴ	VA+ETM	O
_	_	_	O
체력	체력	NNG	O
의	의	JKG	O
_	_	_	O
소유자	소유자	NNG	O
_	_	_	O
박지성	박지성	NNP	B-PER
을	을	JKO	O
_	_	_	O
선택	선택하	VV	O
했	였	EP	O
다	다	EF	O
”	”+이	SS+VCP	O
라며	라며	EC	O
_	_	_	O
퍼거슨	퍼거슨	NNP	B-PER
_	_	_	O
감독	감독	NNG	O
이	이	JKS	O
_	_	_	O
박지성	박지성	NNP	B-PER
의	의	JKG	O
_	_	_	O
최대	최대	NNG	O
_	_	_	O
장점	장점	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
화수분	화수분	NNG	O
같	같	VA	O
은	은	ETM	O
_	_	_	O
체력	체력	NNG	O
의	의	JKG	O
_	_	_	O
효용	효용	NNG	O
성	성	XSN	O
을	을	JKO	O
_	_	_	O
꿰뚫	꿰뚫	VV	O
은	은	ETM	O
_	_	_	O
점	점	NNG	O
을	을	JKO	O
_	_	_	O
높이	높이	MAG	O
_	_	_	O
평가	평가하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 275
## 박지성이 맨유의 공격라인에서 ‘변속 기어’ 역할을 충실히 수행하고 있다는 방증으로 풀이된다 .
## <박지성:PER>이 <맨유:ORG>의 공격라인에서 ‘변속 기어’ 역할을 충실히 수행하고 있다는 방증으로 풀이된다 .
박지성	박지성	NNP	B-PER
이	이	JKS	O
_	_	_	O
맨유	맨유	NNP	B-ORG
의	의	JKG	O
_	_	_	O
공격	공격	NNG	O
라인	라인	NNG	O
에서	에서	JKB	O
_	_	_	O
‘	‘	SS	O
변속	변속	NNG	O
_	_	_	O
기어	기어	NNG	O
’	’	SS	O
_	_	_	O
역할	역할	NNG	O
을	을	JKO	O
_	_	_	O
충실히	충실히	MAG	O
_	_	_	O
수행하	수행하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다는	다는	ETM	O
_	_	_	O
방증	방증	NNG	O
으로	으로	JKB	O
_	_	_	O
풀이된다	풀이되+ㄴ다	VV+EC	O
_	_	_	O
.	.	SF	O

## 276
## ●2경기 SK - 두산(추천 1. 도전 승) SK는 투 · 타 밸런스와 수비 조직력이 모두 무너진 상태다 .
## ●<2경기:NOH> <SK - 두산:POH>(추천 <1:NOH>. 도전 승) <SK:ORG>는 투 · 타 밸런스와 수비 조직력이 모두 무너진 상태다 .
●	●	SW	O
2	2	SN	B-NOH
경기	경기	NNG	I-NOH
_	_	_	O
SK	SK	SL	B-POH
_	_	_	I-POH
-	-	SO	I-POH
_	_	_	I-POH
두산	두산	NNP	I-POH
(	(	SS	O
추천	추천	NNG	O
_	_	_	O
1	1	SN	B-NOH
.	.	SF	O
_	_	_	O
도전	도전	NNG	O
_	_	_	O
승	승	NNB	O
)	)	SS	O
_	_	_	O
SK	SK	SL	B-ORG
는	는	JX	O
_	_	_	O
투	투	NNB	O
_	_	_	O
·	·	SP	O
_	_	_	O
타	타+아	VV+EC	O
_	_	_	O
밸런스	밸런스	NNG	O
와	와	JC	O
_	_	_	O
수비	수비	NNG	O
_	_	_	O
조직력	조직력	NNG	O
이	이	JKS	O
_	_	_	O
모두	모두	MAG	O
_	_	_	O
무너진	무너지+ㄴ	VV+ETM	O
_	_	_	O
상태	상태+이	NNG+VCP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 277
## KIA 역시 타선이 살아나고 있어 한화의 다이너마이트 타선과 좋은 화력대결이 예상된다 .
## <KIA:ORG> 역시 타선이 살아나고 있어 <한화:ORG>의 다이너마이트 타선과 좋은 화력대결이 예상된다 .
KIA	KIA	SL	B-ORG
_	_	_	O
역시	역시	MAG	O
_	_	_	O
타선	타선	NNG	O
이	이	JKS	O
_	_	_	O
살아나	살아나	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
어	어	EC	O
_	_	_	O
한화	한화	NNP	B-ORG
의	의	JKG	O
_	_	_	O
다이너마이트	다이너마이트	NNG	O
_	_	_	O
타선	타선	NNG	O
과	과	JC	O
_	_	_	O
좋	좋	VA	O
은	은	ETM	O
_	_	_	O
화력	화력	NNG	O
대결	대결	NNG	O
이	이	JKS	O
_	_	_	O
예상된다	예상되+ㄴ다	VV+EC	O
_	_	_	O
.	.	SF	O

## 278
## 밀워키는 지난 해 불펜에서 시작해 8승5패 방어율 3.94의 성적을 거둔 우완 카를로스 비야누에바를 홈 개막전 선발 투수로 낙점한 상태다 .
## <밀워키:ORG>는 지난 해 불펜에서 시작해 <8승:NOH><5패:NOH> 방어율 <3.94:PNT>의 성적을 거둔 우완 <카를로스 비야누에바:PER>를 홈 개막전 선발 투수로 낙점한 상태다 .
밀워키	밀워키	NNP	B-ORG
는	는	JX	O
_	_	_	O
지난	지나+ㄴ	VV+ETM	O
_	_	_	O
해	해	NNG	O
_	_	_	O
불펜	불펜	NNG	O
에서	에서	JKB	O
_	_	_	O
시작해	시작하+여	VV+EC	O
_	_	_	O
8	8	SN	B-NOH
승	승	NNB	I-NOH
5	5	SN	B-NOH
패	패	NNB	I-NOH
_	_	_	O
방어율	방어율	NNG	O
_	_	_	O
3.94	3.94	SN	B-PNT
의	의	JKG	O
_	_	_	O
성적	성적	NNG	O
을	을	JKO	O
_	_	_	O
거둔	거두+ㄴ	VV+ETM	O
_	_	_	O
우완	우완	NNG	O
_	_	_	O
카를로스	카를로스	NNP	B-PER
_	_	_	I-PER
비야	비야	NNP	I-PER
누에바	누에바	NNP	I-PER
를	를	JKO	O
_	_	_	O
홈	홈	NNG	O
_	_	_	O
개막	개막	NNG	O
전	전	XSN	O
_	_	_	O
선발	선발	NNG	O
_	_	_	O
투수	투수	NNG	O
로	로	JKB	O
_	_	_	O
낙점한	낙점하+ㄴ	VV+ETM	O
_	_	_	O
상태	상태+이	NNG+VCP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 279
## 시애틀 재러드 워시번의 좌완 선발 맞대결이 펼쳐진다 .
## <시애틀 재러드 워시번:ORG>의 좌완 선발 맞대결이 펼쳐진다 .
시애틀	시애틀	NNP	B-ORG
_	_	_	I-ORG
재	재	XPN	I-ORG
러드	러드	NNP	I-ORG
_	_	_	I-ORG
워시번	워시번	NNP	I-ORG
의	의	JKG	O
_	_	_	O
좌완	좌완	NNG	O
_	_	_	O
선발	선발	NNG	O
_	_	_	O
맞대결	맞대결	NNG	O
이	이	JKS	O
_	_	_	O
펼쳐진다	펼쳐지+ㄴ다	VV+EC	O
_	_	_	O
.	.	SF	O

## 280
## 1년 FA계약을 한 포그는 4선발의 임무를 맡고 있지만 영건 조니 쿠에토와 에딘슨 볼케스에 위협을 받는 처지다 .
